Lung_R Dose (Gy),Lung_R Value (% of 1462.670 cc),L_kidney Dose (Gy),L_kidney Value (% of 156.316 cc),R_DeepFemoral Dose (Gy),R_DeepFemoral Value (% of 6327.210 cc),L_AnteriorTib Dose (Gy),L_AnteriorTib Value (% of 1734.620 cc),L_Arm Region Dose (Gy),L_Arm Region Value (% of 1127.230 cc),L_InterIliac Dose (Gy),L_InterIliac Value (% of 2372.120 cc),R_PostTib Dose (Gy),R_PostTib Value (% of 1681.970 cc),Spleen Dose (Gy),Spleen Value (% of 153.090 cc),L_heart Dose (Gy),L_heart Value (% of 165.252 cc),Lung_L Dose (Gy),Lung_L Value (% of 1460.820 cc),Liver Dose (Gy),Liver Value (% of 1795.660 cc),Brain Dose (Gy),Brain Value (% of 1276.600 cc),R_Heart Dose (Gy),R_Heart Value (% of 147.662 cc),R_AnteriorTib Dose (Gy),R_AnteriorTib Value (% of 1752.930 cc),S_int Dose (Gy),S_int Value (% of 1231.790 cc),R_InterIliac Dose (Gy),R_InterIliac Value (% of 2566.170 cc),R_Arm Region Dose (Gy),R_Arm Region Value (% of 1074.610 cc),R_Kidney Dose (Gy),R_Kidney Value (% of 153.867 cc),L_DeepFemoral Dose (Gy),L_DeepFemoral Value (% of 6255.930 cc),Pancreas Dose (Gy),Pancreas Value (% of 129.320 cc),L_int Dose (Gy),L_int Value (% of 825.443 cc),Stomach Dose (Gy),Stomach Value (% of 282.426 cc),L_PostTib Dose (Gy),L_PostTib Value (% of 1853.340 cc),
515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,515.500000,0.000000,
515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,515.700000,0.000000,
515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,515.900000,0.000000,
516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,516.100000,0.000000,
516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,516.300000,0.000000,
516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,516.500000,0.000000,
516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,516.700000,0.000000,
516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,516.900000,0.000000,
517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,517.100000,0.000000,
517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,517.300000,0.000000,
517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,517.500000,0.000000,
517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,517.700000,0.000000,
517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,517.900000,0.000000,
518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,518.100000,0.000000,
518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,518.300000,0.000000,
518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,518.500000,0.000000,
518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,518.700000,0.000000,
518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,518.900000,0.000000,
519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,519.100000,0.000000,
519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,519.300000,0.000000,
519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,519.500000,0.000000,
519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,519.700000,0.000000,
519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,519.900000,0.000000,
520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,520.100000,0.000000,
520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,520.300000,0.000000,
520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,520.500000,0.000000,
520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,520.700000,0.000000,
520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,520.900000,0.000000,
521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,521.100000,0.000000,
521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,521.300000,0.000000,
521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,521.500000,0.000000,
521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,521.700000,0.000000,
521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,521.900000,0.000000,
522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,522.100000,0.000000,
522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,522.300000,0.000000,
522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,522.500000,0.000000,
522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,522.700000,0.000000,
522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,522.900000,0.000000,
523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,523.100000,0.000000,
523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,523.300000,0.000000,
523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,523.500000,0.000000,
523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,523.700000,0.000000,
523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,523.900000,0.000000,
524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,524.100000,0.000000,
524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,524.300000,0.000000,
524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,524.500000,0.000000,
524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,524.700000,0.000000,
524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,524.900000,0.000000,
525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,525.100000,0.000000,
525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,525.300000,0.000000,
525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,525.500000,0.000000,
525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,525.700000,0.000000,
525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,525.900000,0.000000,
526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,526.100000,0.000000,
526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,526.300000,0.000000,
526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,526.500000,0.000000,
526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,526.700000,0.000000,
